id,indexed_date,language,media_name,media_url,publish_date,title,url
9585111bb62adf52d518f1c0b31281e1ada37f8ca4d2cebfc98ea0632dd25093,2023-12-07 02:23:45,en,tribuneonlineng.com,tribuneonlineng.com,2023-12-05,"OML 34 operator empowers 200 youths with skills, starter packs",https://tribuneonlineng.com/oml-34-operator-empowers-200-youths-with-skills-starter-packs/
46aa3f61b62beb0bc343e41c701a236df44f7fe5cc6b9f9056df0d4decaba891,2023-12-07 03:02:59,en,legit.ng,legit.ng,2023-12-05,"We will arrest, probe Nigerians with suspicious sources of wealth""",https://www.legit.ng/nigeria/1567017-arrest-probe-citizens-suspicious-sources-wealth-police-order-cops/
77c8a9cff8093e106792365d0671dc4068c32a060bf812905e171e52f1a8f80c,2023-12-06 04:02:49,en,newtelegraphng.com,newtelegraphng.com,2023-12-05,...Kyari makes case for a just energy transition for Africa,https://newtelegraphng.com/kyari-makes-case-for-a-just-energy-transition-for-africa/?utm_source=rss&utm_medium=rss&utm_campaign=kyari-makes-case-for-a-just-energy-transition-for-africa
c5d12711ee96781eec02f2bb58aa9daa0b00090e6c032aeae0f2a8d77265784f,2023-12-07 02:38:46,en,leadership.ng,leadership.ng,2023-12-05,"Senator Blasts Buhari For Destroying Economy, Questions COP28 Delegation 'Small' Size",https://leadership.ng/senator-blasts-buhari-for-destroying-economy-questions-cop28-delegation-small-size/
37be1312905abaafe99d97664788329a09902d2d3a76f609131db3f7e1ad9d2a,2023-12-07 01:45:36,en,newtelegraphng.com,newtelegraphng.com,2023-12-05,COP28: Tinubu Hailed For Achievements At UN Summit,https://newtelegraphng.com/cop28-tinubu-hailed-for-achievements-at-un-summit/?utm_source=rss&utm_medium=rss&utm_campaign=cop28-tinubu-hailed-for-achievements-at-un-summit
87c1018f02026bccf98109a3efe03e871cd36eead019b27484e26315e9dd9a72,2024-02-13 02:03:20.601702,en,newtelegraphng.com,newtelegraphng.com,2023-12-05,COP28: FG secures 1gigawatt solar PV manufacturing plant,https://newtelegraphng.com/cop28-fg-secures-1gigawatt-solar-pv-manufacturing-plant/?utm_source=rss&utm_medium=rss&utm_campaign=cop28-fg-secures-1gigawatt-solar-pv-manufacturing-plant
d7ee81540a04ace8e6aa44dee97a88d8441010646b061b5aeaa800a33819b652,2023-12-07 02:37:45,en,leadership.ng,leadership.ng,2023-12-05,"US Firm, Baker Hughes, Targets New Oil Fields In NIgeria",https://leadership.ng/us-firm-baker-hughes-targets-new-oil-fields-in-nigeria/
57eabdeee8a17a1cfcb8dda4cde7a8fdcbab6d6697495ce21e29d972f2a68b06,2023-12-07 02:23:42,en,tribuneonlineng.com,tribuneonlineng.com,2023-12-05,Kano election: 500 lawyers to back Gawuna at Supreme Court,https://tribuneonlineng.com/kano-election-500-lawyers-to-back-gawuna-at-supreme-court/
f2facfcfda4c74fe3fd852259eeb12845181400a489ab575e2f6d9c2e14702ac,2023-12-07 02:23:43,en,tribuneonlineng.com,tribuneonlineng.com,2023-12-05,"Dogara, others urged to unite with Tinubu for national progress",https://tribuneonlineng.com/dogara-others-urged-to-unite-with-tinubu-for-national-progress/
2019071beee057fc3209e04a596736749da604b5ab2c7ad05adc3d309e80af20,2023-12-07 06:20:28,en,newmail-ng.com,newmail-ng.com,2023-12-05,NNPC to work with partners to reduce methane emissions,https://newmail-ng.com/nnpc-to-work-with-partners-to-reduce-methane-emissions-eyesan-evp-upstream/
ab6dde32662b5a0cad1c91d31ea7f3ba55af6d2dbfe9d8ce8186ea030274c056,2023-12-08 05:29:45,en,persecondnews.com,persecondnews.com,2023-12-05,Tinubu returns to Abuja after COP28 in Dubai,https://persecondnews.com/2023/12/05/tinubu-returns-to-abuja-after-cop28-in-dubai/
1d1c3c7cf12d0aa1931162aff7544821187a45ac8f7f20415d918a4bda18b0c7,2023-12-07 02:40:57,en,leadership.ng,leadership.ng,2023-12-05,JUST-IN: Tinubu Returns To Abuja After COP28 Summit In UAE,https://leadership.ng/just-in-tinubu-returns-to-abuja-after-cop28-summit-in-uae/
a41404f4330be49b86a04125d40253ef1b70cbeb6ea72537764d671a2cc66228,2023-12-07 04:54:18,en,businessday.ng,businessday.ng,2023-12-05,River delta communities threatened by climate change,https://businessday.ng/news/article/river-delta-communities-threatened-by-climate-change/
57b8f7037edb1fee3fc03f5d0f5d83c3a15602fb6e020f44eabcab915ebf634d,2023-12-07 02:23:43,en,tribuneonlineng.com,tribuneonlineng.com,2023-12-05,Stakeholder showcases progress report on strengthening health structures in Ondo,https://tribuneonlineng.com/stakeholder-showcases-progress-report-on-strengthening-health-structures-in-ondo/
755292d58e1b9029c311aadaba43a8667df0df95da91b1b82956271e288ee596,2023-12-07 02:23:46,en,tribuneonlineng.com,tribuneonlineng.com,2023-12-05,"Customs seize nine trailer loads of rice, others in Ogun",https://tribuneonlineng.com/customs-seize-nine-trailer-loads-of-rice-others-in-ogun/
e8a3c1b79876148b3c9be20febcb5032a99464f1b5133a177ff7b4a9356dc6bc,2023-12-07 02:23:46,en,tribuneonlineng.com,tribuneonlineng.com,2023-12-05,NDLEA raises alarm over online drug sale,https://tribuneonlineng.com/ndlea-raises-alarm-over-online-drug-sale/
c37c8681eee455756934fda57989227d38399153939048b71d65477dfcb39c34,2023-12-07 02:37:55,en,leadership.ng,leadership.ng,2023-12-05,Issues In Tinubu’s Oversized Delegation To COP28,https://leadership.ng/issues-in-tinubus-oversized-delegation-to-cop28/
f7be72b654aa8db8b505e55bfbac9534f36b54aad43c182c7aeaac2a3617235a,2023-12-07 02:44:32,en,von.gov.ng,von.gov.ng,2023-12-05,COP28: President Tinubu Showing Leadership—Onuigbo,https://von.gov.ng/cop28-president-tinubu-showing-leadership-onuigbo/
29db74d6366d3fb6a38313c9d6dc1d72e5a821ff912ec9f453b788bbfbe3defb,2023-12-07 02:44:36,en,von.gov.ng,von.gov.ng,2023-12-05,Nigeria Police to launch ‘Go Green Initiative’ – IGP,https://von.gov.ng/nigeria-police-to-launch-go-green-initiative-igp/
6fbf0f4126fe08eefd7f9a84796660db97d5a766ba5ba423c7ba86ff143ae9a0,2024-02-13 01:28:28.039730,en,tribuneonlineng.com,tribuneonlineng.com,2023-12-05,Tony Elumelu calls for immediate climate action for Africa at COP28,https://tribuneonlineng.com/tony-elumelu-calls-for-immediate-climate-action-for-africa-at-cop28/
0dfc91f39f2425c8f979184ee84735a3c5d53c76b24bdfa7103ac7e5bb0e7d9c,2023-12-07 01:45:12,en,newtelegraphng.com,newtelegraphng.com,2023-12-05,NNPCL To Work With Partners To Reduce Methane Emissions,https://newtelegraphng.com/nnpcl-to-work-with-partners-to-reduce-methane-emissions-eyesan/?utm_source=rss&utm_medium=rss&utm_campaign=nnpcl-to-work-with-partners-to-reduce-methane-emissions-eyesan
8ee59053747ee10e02db4a4e66fde8ac578000ab41886c0afdff7a42bf4baa72,2023-12-07 02:44:35,en,von.gov.ng,von.gov.ng,2023-12-05,Climate change: Commission to train youths on fuel engine conversion,https://von.gov.ng/climate-change-commission-to-train-youths-on-fuel-engine-conversion/
3a089c52afc5644974d9433119c9622ffa651d9bbacc009fd2cf180d90cfe665,2023-12-07 05:08:03,en,premiumtimesng.com,premiumtimesng.com,2023-12-05,"Nigeria’s delegation at COP 28 in Dubai, By Reuben Abati",https://www.premiumtimesng.com/opinion/648985-nigerias-delegation-at-cop-28-in-dubai-by-reuben-abati.html
ae32dd2342ad6f85b7421a32e20f43ac3c80912fa69928013113da50a3bc1c5d,2023-12-07 02:31:38,en,blueprint.ng,blueprint.ng,2023-12-05,"COP-28: Tinubu, government officials in Dubai for serious business, not jamboree – Information Minister",https://blueprint.ng/cop-28-tinubu-government-officials-in-dubai-for-serious-business-not-jamboree-information-minister/
7491c67a1dacf8ffcb1713d5b3a540a8469a4ee41fc65f47ca14ab0d7129614b,2023-12-07 02:23:49,en,tribuneonlineng.com,tribuneonlineng.com,2023-12-05,Interest in BUA pushes market to positive close,https://tribuneonlineng.com/interest-in-bua-pushes-market-to-positive-close/
3863449c388e17ae3e55544855607d21850c87917e64177fb08983a0b5cc9103,2023-12-07 04:59:45,en,dailypost.ng,dailypost.ng,2023-12-05,Police arrest 18 suspects for various crimes in Nasarawa,https://dailypost.ng/2023/12/05/police-arrest-18-suspects-for-various-crimes-in-nasarawa/
58c868700761cca21261630c31ff293d666d675959bace36e11e2a739a23ffd6,2023-12-07 03:03:40,sw,legit.ng,legit.ng,2023-12-05,"MC ta kira yar Tinubu da sunan sarauniyar Najeriya a wajen taro, bidiyon ya yadu",https://hausa.legit.ng/news/1567162-an-gabatar-da-diyar-tinubu-a-matsayin-sarauniyar-najeriya-a-wajen-bikin-daurin-aure-bidiyon-ya-yadu/
